"Data Source","World Development Indicators",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1899.62223321731","1824.26976492668","1893.04178741378","1789.11831787024","1758.07167513671","1839.71273635749","2000.88740342637","2195.146220265","2393.41755805265","2647.75664401882","2945.08015055072","3190.12157328993","3381.09861708903","3723.40221332882","3531.03297646538","3831.74918707843","4179.21480881512","4226.95919772373","4700.2344391","5017.30669557854","5054.68247321695","5352.77686746082","5697.83488319695",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1068.49121933808","1004.5845418179","1009.37130274724","1023.91193715882","1013.67777191013","1020.60308281769","1028.94059580835","1051.53493889379","1070.35923117908","1102.11518339201","1144.57885342718","1203.39706597453","1034.92462500416","1124.37350721657","1180.24260661113","1237.201111813","1300.70412127509","1378.2641896224","1463.09481203637","1375.63842660585","1357.65456267808","1367.54308214295","1396.20388453189","1411.91802911201","1445.34257177866","1466.4974625376","1506.23832528188","1555.04479850822",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5671.6031276988","6103.00525171259","6602.7751044706","7043.24265548052","7446.65215064583","7742.57729314401","7430.67433906191","7892.0217286744","8917.80761284079","9458.80757554529","8257.55360441578","10453.8206310127","11260.664913433","12243.3242619354","11139.5502318462","11762.6497213717","12664.990676931","12843.8977791308","13607.2029909454","14471.549684545","14593.9729012874","15347.9977861679","16669.4049278295",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7696.41606348548","8005.86597873068","8419.57974996414","8644.54447489058","8822.13214590478","9004.7981408552","9406.64079756666","9683.58974287957","10058.7989547943","10221.8510197234","10818.2087726705","11009.5622094803","11178.2535569333","11727.1706919981","12770.1360748578","13528.249318543","14427.8670314756","15253.3913313672","15882.0676904909","15806.9487227821","16456.6986900741","16964.6460415875","17557.1863346781","17940.6423622846","18390.0166222634","18676.3189448734","19498.7615833369","19893.5724339576",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6037.00354559816","6373.37625414779","6621.59526864737","8415.47212388206","8892.46627597403","8390.34278738071","8677.71716811239","9357.26304942579","9797.41881560827","10155.4926620593","10799.0583493032","10878.9011975924","10901.1482604672","10954.5285037075","11506.782541126","12369.7597537078","13437.481243157","13999.9695528223","14551.0452776003","14172.4904394492","14858.5386494515","16049.3642444704","16658.0822391325","16848.0395195075","17481.9163877593","17239.3206577448","17769.664279286","18258.0962109248",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1879.45955121844","1896.52971155129","2040.27013603971","2184.62997216043","2337.64564700307","2560.12896068292","2320.72235174952","2195.86370843803","2146.88461684967","2121.19607022207","2293.73734371237","2470.69746077414","2575.48159106379","2633.42782010893","2711.23221784728","2881.10918450715","3010.95887318898","3200.38770987405","3204.51338717622","3169.834845323","3408.7767621021","3513.29121329955","3693.22538928095","3850.70077539415","3882.41587112819","3903.12790717999","4022.97863241912","4192.92907349641",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2567.37129529706","2638.11070162097","2704.47622574119","2850.68983899929","2955.20191451078","3102.22731512732","3273.63457278466","3438.06952279103","3504.87174944387","3651.79880278209","3903.19375392518","4099.45805046214","4306.7566336442","4596.7988212498","5051.24498763166","5547.06465811746","6187.68299877332","6846.29959721699","7389.33633170145","7631.04753035422","8228.13021160684","8888.09502985182","9428.90779517794","9955.75940409434","10497.042520873","10909.8624707576","11438.8006014341","12111.8769214953",
"Macedonia, FYR","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5256.84466813074","5104.11590566272","4889.12102574574","4642.38640458999","4663.28940331925","4703.80662998931","4831.35802106479","4959.49031550045","5163.57564259973","5422.79377337366","6126.10328332202","6033.8718506452","6305.3880436593","6502.20033877077","7082.62524786952","7759.72895759218","8585.89981604304","9241.27357697574","10417.668419331","10912.2366886022","11284.8091808515","11611.8519850904","11841.0125859801","12655.5365696102","13370.0205757644","13766.3188262972","14731.3596294155","15231.3326016215",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","822.002532966845","928.57401110989","896.810535771005","922.595543646903","951.927311655773","955.094956129183","1014.49424459371","1054.16988554894","1116.84015591453","1166.78028140967","1159.5518729188","1328.88846108192","1349.88354888118","1456.52497848036","1472.481882389","1567.70857356737","1636.44535290427","1681.66257797537","1737.71475229955","1774.06535022079","1834.11705927596","1874.70303010183","1838.19057641438","1856.26736286854","1964.83590709183","2043.71810510616","2125.7160265303","2211.41520634085",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9343.35342415787","9985.59139923228","10582.5739825132","11207.3270623384","11980.0789806838","12915.2755806379","13672.0484215071","15123.2712632762","15855.6856905731","16962.2670338443","19422.7141406567","19637.6142381753","20561.6837743283","20936.1530979537","21408.6876145851","22232.5753682697","23226.9614036602","24889.0550666125","26193.0684468976","26134.9246466309","27836.0614693726","28618.5025877957","29436.164592229","31063.8630783037","33229.4790421405","35787.8769579048","37363.3293251829","39534.9202224112",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","480.206636904013","486.213275499259","538.524654661316","577.733116191695","626.690274872287","675.895119606494","723.28218991643","767.109339943244","810.179305527608","900.996675914937","1035.52411754486","1165.80125479096","1311.63469033593","1507.49359641612","1742.63225800332","2025.54017818712","2343.1836219114","2676.19065586887","2989.78489460075","3308.84636555592","3645.93643504092","3898.41462716496","4225.11935241423","4613.33978179131","5024.92436256635","5384.86938870142","5721.22800362596","6138.76102637684",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5236.68677016748","5187.46606681986","5418.88818203315","5575.57966800916","5654.83445919862","5810.46240148956","6133.53741785817","6325.6842568763","6679.78634461855","6956.91156303762","7294.82915360656","7497.71933405958","7732.84275309623","7954.22932003316","8666.18345860824","9187.94110875772","9820.04384559459","10503.7288183193","10898.4393975634","11067.7335068792","11576.4191480951","11532.3557258174","11824.2062766001","12000.8099835727","12267.4865131684","12302.2981769859","13092.1536105922","13567.3513485452",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6001.70918721415","6778.75947348377","7100.27679325459","7332.22509876061","7837.92231632756","8313.69221430203","10449.2621094256","12445.2117301265","13816.5477457829","13022.4702036532","13648.2327477192","14472.4735391199","13863.8541990124","14870.146016829","15371.1413430715","16272.1956451856","17633.146362673","18765.1057980894",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3310.86143108077","3076.08724194614","2822.42346626178","2773.65886141417","2871.20383398874","3094.18413876824","3195.32814010047","3349.00721798781","3468.87395449797","3598.66789312456","3689.7034963371","3849.34788991208","4053.41888033067","4377.92327647176","4921.36694624035","5384.32307100545","5950.24915762072","6647.15376208563","7278.37552922151","7131.64349432292","7552.66558598877","8881.48475043728","9969.1402182557","11093.8501127357","11955.1257580721","12152.1713808006","12252.2771963876","12999.5287980769",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.659208094923","258.472078794137","242.001213860831","259.064211459081","270.166003147159","272.271965830852","341.083211045916","374.101460057359","412.260820691023","439.814169681933","445.150263722863","498.826564589505","535.164447460998","564.308239287798","606.771379721317","661.048722550206","726.789752556411","778.387354660734","823.786448125489","857.350002813192","899.198728120615","954.799116244546","1012.43718654388","1070.66356816108","1137.53029081011","1190.75574676927","1215.7876396975","1247.27556267179",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1814.08481133947","1857.60159476486","1884.71848419829","1988.71165708161","1915.22765444695","2086.57235654866","2182.48430443777","2065.973626052","2081.04721738054","2206.96223486672","2180.64424440336","2208.805049725","2192.80384340922","2302.99495814896","2431.84142250648","2658.4364354095","3166.19290497721","3249.2203413465","3255.4975989923","3154.62076269458","3249.87692872441","3371.99458202082","3526.34393041303","3689.84489986069","3850.73463016779","3835.23092602118","3852.52573392977","3949.67785360524",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4774.34866917598","5096.76004839566","5479.86913537392","5825.88667256222","6109.82131745177","6448.99321052342","6863.10764054333","7285.78961799447","7730.24604434094","7951.72047247894","8780.06269209733","9138.77549541805","9409.61026952928","9876.46912969874","10664.0427733922","11078.0272344501","12335.6354895177","13328.3408551221","14270.1694495699","14815.8079856929","15616.0068425246","16561.7709831855","17408.1887038304","18243.5127781619","19231.4741840186","20087.7153801145","21102.5589231981","22278.485475494",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","480.999162177023","528.987296145822","496.807365328333","556.428188870552","507.937014348923","598.426915759595","640.953799692939","658.914819414584","671.13790048438","680.54816660242","686.382576418882","648.864812919095","652.298792730146","684.854368769049","721.969678682157","748.095876388214","783.901667796931","855.78507265277","910.917398854143","964.314938087745","1012.06745790371","1051.18599619662","1058.91226214534","1099.20059098895","1148.63707526109","1159.31984189185","1168.82562558063","1202.19712561895",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6819.88582176772","7514.93424976511","8156.44291041107","8949.77963525856","9736.55801806421","10645.6545702524","11624.9675293676","12370.8316430758","11297.6269336299","11882.843164301","12927.8440493514","13003.0360070249","13626.9554939762","14411.4576541036","15507.3156536282","16540.9016242392","17667.868314221","18931.3156716617","19873.1708931017","19367.8909954897","20680.2968483512","21818.8756940003","23006.9255341614","24033.9712586347","25487.6094347372","26623.3283680558","27682.6079402983","29431.4694498167",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23569.6915643083","23970.3247819288","24988.4533466319","25945.1205481033","27247.9287058173","28243.7063001898","29457.1979707464","30930.6971195088","32274.6762980522","33935.2578834501","35736.5062407811","36567.0311076803","37448.106982257","38941.4249116132","41118.6297035445","43503.5753746535","45609.3306086384","47214.9289953268","47602.8710006479","46192.1912852048","47550.053297282","48978.0767077502","50524.1556154704","51913.7836041385","53776.0918319851","55259.5928556006","56301.3603619736","58232.8814328669",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3696.56090957585","3987.60579049515","4233.15080274339","4138.92062072785","4175.04562422182","4298.18326707516","4381.00345018861","4505.40972005423","4570.21939736724","4673.93998464048","4839.87523976012","4919.53536257859","5158.08961627414","5416.67292606817","6177.91940159418","6464.09334391884","7052.26789429724","7629.28589262665","7884.76288872048","7853.81899797779","8289.69602705332","8721.25552382066","9132.34291353289","9578.38348883733","10131.3563302452","10622.1564329375","10596.4173811197","10475.5192696956",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","578.171243538514","593.122209102143","548.773494500071","551.087711117107","565.567748485112","572.05764763645","581.398015360091","586.140495001655","630.920438979335","614.168000829916","597.189700390751","630.907470818101","636.343233127104","659.08553848747","653.607382916932","679.556218165982","714.126152951008","728.553301783375","784.120484391905","755.40672063916","797.769958469163","801.604231148649","878.760843000391","904.55620238427","952.79143184509","967.084619403915","989.089743874414","1016.61362646734",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1965.82799564736","1967.97072075893","1971.2304674739","2009.38863366893","2019.83353542361","2005.07921445987","2090.95528093983","2132.60992151435","2159.82587630496","2148.968473122","2257.52522085715","2351.03516082672","2415.79190567964","2650.97624127992","3550.74473262439","3694.48577376715","4014.48935043843","4288.3953127742","4525.21218238773","4747.71493322792","5045.9781670335","5259.29550424022","5437.80711669289","5670.10257460671","5975.01031916511","6038.46231538939","5861.08965603116","5860.84705984962",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1941.27358414488","1958.47832627496","1966.98266141758","1962.7190702173","2028.25326270748","2149.45871201311","2283.70976036958","2371.61454669067","2443.96372331172","2613.00661595339","2739.38879446792","2842.94882283874","2868.43650146937","2959.81013625864","3161.23638944758","3358.64501396342","3546.81345349437","3776.23335774797","3931.05430059704","3781.76748043469","3947.21676586778","4231.49751775883","4535.28473992404","4779.77333286712","5040.53462973065","5278.44923961627","5533.07423980306","5842.17188056692",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18910.9125187351","19859.8700083972","20503.5114841074","21107.7034303982","22061.7861488198","23109.2932527057","24218.8445966071","25714.5224686038","27336.2223832498","28946.0971824111","31591.9286062892","32864.2342301444","33991.059285162","33701.1129699522","35428.3943126446","37265.3450881778","40602.6533952165","43471.6379732371","45843.89223408","44037.3641144161","44542.8365494046","46066.6524059576","46707.2697077937","48666.3178519249","48606.2536078682","49527.6696637249","50538.6065695989","52503.2682694591",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18442.1253591019","19550.409267523","20591.616008992","21552.7088208023","22992.863175675","24320.868660658","26785.2102826289","28592.0949878471","28163.2711397184","30555.3387515941","36950.4946583832","37818.303134743","37959.7948060455","38530.4516443031","42501.6247770475","47772.4300752991","54086.7768436562","55887.1169530121","61757.2455676868","55427.5768660986","58022.0334869801","62145.0261549128","65447.4958248933","67056.1170397877","66015.4402996855","61722.239910673","58808.3907633282","61414.2813695652",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","774.273246731998","829.076146542778","859.192147992369","888.891742751749","956.691347471483","985.523414918265","1032.51887934875","1079.24300456867","1100.92474373794","1144.57587416905","1220.42487213358","1285.36334107963","1285.14636571958","1341.49888823809","1422.47350795903","1499.72246101598","1579.30924120209","1659.11378533983","1777.23356569811","1853.33835548923","1945.80668141075","2031.08746466776","2142.09849471677","2239.40328467858","2387.29052563628","2464.38903347795","2477.90334509701","2681.84383783511",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3753.64605291657","5173.04605524631","5664.84319702158","6459.08087785322","7339.30436698258","8050.70455948722","10429.8054951007","13232.7374473892","13066.2036179405","13966.4977802226","14157.5332097174",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14874.7312279538","14566.8143128614","14908.4504705783","15935.3391576214","17037.5183403169","17904.3583707146","18467.0916576442","19133.6797758122","19330.2739627125","20579.365916514","21509.4119088428","22517.2340379938","23306.2795376277","23963.7231710572","25085.5014963861","25677.1038981495","27766.992131688","29387.027972922","29860.3702545675","30700.9563507073","31265.7384522235","32734.5366666969","32986.0312092787","36219.5796940917","37283.1004115687","37864.999542975","39465.1153093061","41109.0076828361",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16626.2374795051","17262.1350117258","17890.386094062","18550.9479080545","19397.0338572152","20178.7561688913","21050.2980121524","22024.05196456","22784.6212355095","23715.6839946464","25194.962721452","25992.9111170491","26809.8442226416","27572.6731103203","29045.4208778735","30438.239454042","32424.0104387779","33973.2133565597","34813.0240166802","33861.2982361283","35133.9674207771","36554.0956388222","37525.1412332894","38791.7987586444","39931.402823162","40918.8677464316","41917.2201290108","43351.3971802374",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22648.8888270754","23754.4744098415","25151.4614491769","26135.2957947123","26741.1018661666","27936.6101405702","28888.6725991031","30974.4244088708","32107.908568543","32514.6391643509","34848.6796194007","36805.6668570818","36334.0080419403","35298.6875431666","35843.8805483008","36914.2263787826","38979.0674911315","40546.049644229","43170.7634101841","44173.2962075196","44418.7703831953","42121.4319219198","43822.8158413436","43386.6455947471","42522.4173066299","42459.7505755851","43012.8491996942","41675.3437529255",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10634.5707754191","11186.7001905389","11704.1397438165","12202.7250551915","13515.4090802871","14470.6813281444","16324.5235050554","18049.499875058","19487.5987588248","19674.5906343336","21082.5207291819","22722.0013883364","23462.3393108067","24079.6552587549","24624.5285811085","24980.1471430733","25290.5900476445","25772.664324919",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1974.51729399558","2084.43092848202","2235.3332871446","2268.85623439186","2343.13119973299","2448.16698319023","2549.15103698711","2555.19713174494","2585.3833600475","2657.67760948784","2770.16649862845","2826.65387723869","2900.06823153118","3037.22283658487","3282.31589150094","3573.52510180249","3831.57782283498","4040.34594224701","4104.90738166892","4166.50804144143","4196.95580923862","4309.76371307112","4447.90271044174","4619.74453924608","4820.78328993303","5000.28383883723","5238.2135285593","5527.37767354726",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5076.96360164209","5621.37962676031","6093.47796392047","6444.65110796236","6631.84789788559","6749.09137287781","7007.85812175294","7435.17992892602","7905.90642532026","8176.05368564849","8421.50994386201","8496.52262505277","8652.41077206009","9024.40461364494","9785.95795717983","10629.1522866201","11688.0278194225","13196.2241691839","14518.60511957","14549.5359883776","15312.4472521015","17093.8399788617","18781.0506966321","20053.575949932","21087.7678045705","22134.9748026155","23157.2224037205","24445.9714725524",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3433.76363438188","3552.50251548704","3541.69664873293","3742.48911323526","4213.49646798468","4539.56034530578","4673.5955346113","4982.7056156987","4942.92965945452","5021.54936231021","5202.23309486409","5283.02904463566","5584.34315292244","5858.86294567105","6240.73154355655","6762.77265628936","7404.29523832204","8148.92185049883","8956.51528727598","9010.32550520028","9755.14914796834","10449.0932552031","11145.5118964033","11828.80683802","12164.9572973519","12533.491183759","13030.0139047179","13434.1256048198",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2591.92658615669","2597.25776575384","2601.24789148281","2655.24433957406","2764.93949740055","2886.99593828561","3041.41649889438","3181.7925684879","3128.03652707859","3203.35947689125","3348.15245051406","3449.5278255533","3554.9117392554","3729.01135119279","4008.67864159677","4255.15986054612","4535.14092022542","4881.39653324425","5100.53575573428","5115.48177692361","5483.62094378124","5707.20484248535","6099.12124785649","6526.65018229294","6937.85011807331","7320.49853854593","7800.65101042363","8342.80447943066",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9821.54319635207","10480.9375983262","10861.3974312013","10732.5959181412","11599.2948843902","12636.809418211","12610.4034955643","12941.4309731213","12280.5361225056","11646.1827988846","11606.9339863225","12518.7130312209","13153.2507040062","13061.089983725","13541.4759877071","14938.6431876208","14986.7696839022","14536.0409142287",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1534.0842888849","1693.31305837183","1922.85331150803","2269.07572169359","2393.59994082799","2302.88383734595","2461.80884822237","2344.34413113492","2221.73564358554","2238.65461146251","2175.685452637","2166.60495830462","2141.60778857433","2176.48442588208","2240.9663379145","2400.15783523513","2469.8158437809","2749.93239693227","2730.0234363873","2870.18908251628","3127.01911475461","3155.4035683482","3289.82285547345","3396.91695398598","3907.29715745877","4072.81879282583","4117.28565471062","4197.31135797986",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6178.84930145804","5915.58496193686","6183.61638064192","6550.71275340978","7029.36118126671","7664.42878060364","8252.78953329305","8918.12766993288","9463.70954173548","10022.3953632385","10651.2114515512","11111.2177373372","11781.0563524395","12256.303565813","13345.8796193398","13895.9235416906","15144.1470017461","16785.0668016617","18310.4432086685","19242.9888415432","21068.8512314571","22850.6388460286","23833.2097049187","24719.2475053521","25602.4174409935","26594.7578582656","27383.2549370049","29026.1664206836",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1547.34580089629","1348.97792641921","1368.43957873152","1398.64136669187","1404.65211952362","1433.32979552886","1508.24460530038","1590.40408122175","1704.79477023678","1777.26387600141","1821.31715835448","1888.75683599917","1893.33112591653","1854.03530551781","2254.42291185916","2389.31308593733","2589.25982107579","2759.75684221553","2917.44517936754","2994.69716138233","3125.29102090436","3253.00173963519","3397.83474016003","3548.7317233212","3670.29189098673","3740.76553304371","3794.00733789862","3827.88097390798",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14366.1594479065","15079.358647087","16023.2619034365","17022.4441550236","17944.9576672467","18976.4639138373","19549.4121536743","20661.4533276567","21914.4881498437","23331.9311865818","24575.5780509017","26665.397982158","27287.6674303551","27829.2428152027","31089.7447071419","31497.8392111164","32143.7364195091","32807.1926242606","33027.0154354391","32806.5497659786","33237.8169128654","34195.6408473957","35259.8060075141","36130.9936705322","36939.9966059825","37581.0300432539","37793.9235037866","",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11769.0224853343","12721.2371344003","13163.2225585103","13184.9104516848","13558.877161244","14384.5925458493","14899.3194275522","15783.7876126151","16677.9212265415","17723.4633156481","18883.9114612163","19556.8897102145","20367.6644076272","20839.4475697643","21483.319298771","22739.5896603865","24658.555465842","25701.5024290991","26631.5639632704","26464.3754678301","27334.811603201","26780.2149060404","26454.1026011519","27899.5094652197","28746.6530781988","29532.3811616848","30658.6319953306","31672.7130872356",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3901.57169991159","4066.44586457294","4125.38097114359","4325.49838330439","4543.12022284144","4840.22868076977","4893.25633981154","5073.92930388576","5022.59356682284","4925.62771895087","4822.97878912012","4797.71931097841","4780.15795410709","4996.03858607015","5251.99009911239","5448.98023099041","5799.01883296539","6188.42445349542","6621.21916173953","6322.53506116603","7142.05703875154","7504.65364401771","7447.10818397172","8514.08188049648","8955.87104766316","9199.66938423151","9567.3391281814","9690.77465479985",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1945.04790326984","2033.9549766139","2124.53801451394","2560.63825749518","3178.09071208205","3710.12443456731","3331.35614713822","3106.93162374119","3031.45181603508","3303.08209362912","3592.666868183","4010.14776054238","3844.38974698543","3780.6911750607","3470.01798430889","4045.12800028245","4088.33676543012","4356.34182492654","4931.00218360495","4655.14935927811","4550.36642558358","5019.23811469627","5109.71266336244","4885.34187860672",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2656.79501257298","2686.22431738516","2848.46041167068","2945.17795488429","3098.86144118087","3226.82707664277","3350.914169908","3311.11185923882","3364.51573811269","3569.79484711115","3570.78389321079","3663.4909131437","3765.69468602486","3873.0830531536","4105.99432644801","4272.60785159796","4446.77769535702","4544.4596529623","4650.3988712503","4552.1544378397","4678.76718441672","4902.66069792994","5014.97270918517","5190.60793085044","5440.66178441257","5617.41535964619","5717.58048329619","5940.71335244575",
"Post-demographic dividend","PST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17842.6027299218","18534.22407581","19169.6064193578","19684.1959641724","20562.4881190622","21432.1353647136","22356.4768984543","23369.4344764804","24151.702622567","25218.252449338","26819.3480114547","27780.7661116322","28742.9254917987","29669.8933391344","31284.3025758737","32804.8371698282","34892.4892328317","36583.254397803","37471.6092439863","36426.7941609496","37729.1806856903","39128.45050873","40147.9979175032","41516.5200614406","42680.511574435","43709.7661246477","44818.3792306166","46381.525188046",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
